id|user|created_at|text|lang|label|retweet_count|favorite_count
1511712834304057348|29501253|Wed Apr 06 14:30:00 +0000 2022|"Because of sky-high prices, oil companies are making millions off the war in Ukraine – literally.

While families struggle to pay at the pump. This is unacceptable. 

Enough is enough. Time for a windfall profits tax on the oil industry."|en|D|4225|17995
1511499136855691268|29501253|Wed Apr 06 00:20:51 +0000 2022|"This evening, I unfortunately tested positive for COVID-19.

I'm feeling fine, and grateful to be vaccinated and boosted. In the coming days, I will quarantine and follow CDC guidelines.

And remember, please get vaccinated!"|en|D|3290|35340
1511454677669457922|29501253|Tue Apr 05 21:24:11 +0000 2022|"I'm glad @POTUS will extend the pause on student loan repayments. It will help so many.

But I think he needs to go further. We've got to ease the burden, not merely delay it.

Let's start by canceling up to $50,000 in debt per borrower.

And let's do it now, Mr. President."|en|D|3892|24277
1511060939453259779|29501253|Mon Apr 04 19:19:36 +0000 2022|"The good news: We can still stop some of the most catastrophic effects of climate change.

The bad news: We're running out of time. And fast.

We need all hands on deck to pass bold legislation.

Because when it comes to saving the planet, inaction kills."|en|D|2392|11577
1510670185572798466|29501253|Sun Apr 03 17:26:53 +0000 2022|"My heart breaks for Sacramento as it becomes the latest city traumatized by a horrific act of gun violence.

My prayers are with the victims and their families.

But prayer alone isn’t enough. 

We must put an end to the scourge of gun violence once and for all."|en|D|1428|9427
1510361428812652545|29501253|Sat Apr 02 21:00:00 +0000 2022|"Last night, millions of Muslims across America and around the globe marked the start of the holy month of Ramadan.

This is such a special time for our Muslim friends and neighbors - a time for prayer, reflection, healing, and renewal.

So to all those observing: Ramadan Mubarak."|en|D|318|2631
1509932443037540376|29501253|Fri Apr 01 16:35:22 +0000 2022|"We just passed the MORE Act. It would eliminate criminal penalties for cannabis offenses.

And expunge past federal cannabis convictions – addressing the detrimental impacts of decades of misguided drug policy.

It's time we took a stand for equity in our justice system."|en|D|3686|18451
1509622129733644294|29501253|Thu Mar 31 20:02:17 +0000 2022|"Jamal Khashoggi was murdered in 2018. And four years later, justice has yet to be done.

Now a Turkish prosecutor is trying to move the trial of his murder suspects to Saudi Arabia – the country whose leader ordered Khashoggi's killing in the first place.

This cannot stand."|en|D|2234|9204
1509576259336089606|29501253|Thu Mar 31 17:00:01 +0000 2022|"In Canada, insulin is $12 on average.
In Mexico, it's about $16.

Yet in the U.S., it's nearly $100 for the same lifesaving drug.

Same continent. Same drug. Wildly different prices.

Why? Corporate greed.

Today, the House will cap the price of insulin. The Senate must follow."|en|D|5950|25402
1509530958105485327|29501253|Thu Mar 31 14:00:00 +0000 2022|"Absolutely horrified by the attacks in Israel over the last week.

The people of Israel have a right to live freely, and in peace — these attacks threaten that right.

I’m praying for those who lost loved ones to this horrific violence.

We must not let terror win."|en|D|272|1734
1509239310935072771|29501253|Wed Mar 30 18:41:06 +0000 2022|"I’ll give Trump credit for consistency.

Even now, he’s asking Putin for political help.

Despite being impeached for seeking foreign help in an election. 

Despite the fact that Putin is killing Ukrainian civilians.

Trump is consistent.

Consistently selfish — and unpatriotic."|en|D|7225|33214
1508942076800606214|29501253|Tue Mar 29 23:00:00 +0000 2022|"Don't buy the fear-mongering from Republicans bought and paid for by Big Oil.

The transition to green, renewable energy isn't just good for the planet – it's good for America.

Millions of good-paying jobs. A product made in America, for America. And a brighter future for all."|en|D|5953|26665
1508863006679121926|29501253|Tue Mar 29 17:45:48 +0000 2022|"California's National Guard stands ready, willing, and able to support humanitarian work in Ukraine.

Yet bureaucratic hurdles prevent them from doing so.

@SecDef and @SecBlinken must approve the required authorities so the Guard can do more to ease Ukraine's suffering. https://t.co/wPznrE4hFw"|en|D|421|1373
1508625386623619077|29501253|Tue Mar 29 02:01:35 +0000 2022|"Judge David Carter issued a remarkable opinion.

Finding the former president may have committed a crime and fraud against the people of the United States.

If no one is above the law, then no one must be above the law.

Congress is doing its part. The DOJ must do the same. https://t.co/cyDlyoD08R"|en|D|3838|14163
1508598990199267340|29501253|Tue Mar 29 00:16:42 +0000 2022|"Our investigation has a singular purpose: To ensure we never again experience a day like Jan 6.

Every witness called before us should cooperate. Yet Peter Navarro and Dan Scavino have refused.

And cited spurious privileges.

Leaving us no choice but to find them in contempt."|en|D|3869|20299
1508571324284911616|29501253|Mon Mar 28 22:26:46 +0000 2022|"For too long, billionaires have avoided paying their fair share in taxes.

President Biden's billionaire minimum income tax would help fix that.

And go a long way toward making our economy work for everyone.

It's about time everyone paid their fair share, don't you think?"|en|D|2052|10573
1507817164236939264|29501253|Sat Mar 26 20:30:00 +0000 2022|"For millions of Afghan women and girls, education has been a lifeline. One we feared the Taliban would sever.

Our fears were tragically well-founded, as the Taliban has decided to keep girls’ high schools closed indefinitely.

These images are haunting, and heartbreaking. https://t.co/2jPl5vq451"|en|D|883|2814
1507511164183449602|29501253|Sat Mar 26 00:14:04 +0000 2022|"Deeply disturbed to learn two separate Jewish community centers have received bomb threats this week.

Antisemitism and extremism are on the rise everywhere – including here at home.

So we must remain vigilant. And recommit ourselves to the fight against such destructive hatred."|en|D|1104|5448
1507386836963901442|29501253|Fri Mar 25 16:00:02 +0000 2022|"Oil companies are more concerned with growing their - already record-high - profits than easing the pain ordinary folks feel at the pump.

It's greed, plain and simple.

Isn’t it time to wean ourselves off fossil fuels and invest in renewables?"|en|D|3334|15568
1507130139590729728|29501253|Thu Mar 24 23:00:01 +0000 2022|"One month ago, Putin launched an unprovoked war on Ukraine. Since then:

The Ukrainian people have held off Russian forces, at the cost of many lives lost.

The U.S. has delivered billions in aid.

And the world has shunned Putin.

Time for Russia to get the hell out of Ukraine."|en|D|884|5252
1507051748808175621|29501253|Thu Mar 24 17:48:31 +0000 2022|"The Citizens United decision enabled special interest groups to pour billions into elections and erode public trust.

Today, I'm introducing a constitutional amendment to overturn this disastrous ruling.

Let's get dark money out of our democracy. And return power to the people."|en|D|13785|56989
1506994903024341002|29501253|Thu Mar 24 14:02:38 +0000 2022|"The US has confirmed what many of us already believed: Members of Russia's armed forces are committing war crimes in Ukraine.

Putin's war will be defined by images of dead children and other civilians.

Innocents slain by indiscriminate violence.

Russia must be held to answer."|en|D|1229|5796
1506781116707098626|29501253|Wed Mar 23 23:53:07 +0000 2022|"Judge Ketanji Brown Jackson has demonstrated great intellect and a mastery of the law.
 
She was unfazed despite outrageous and offensive Republican attacks.
 
And she has proven herself worthy of serving on the highest court in the land."|en|D|3134|24697
1506733675404316673|29501253|Wed Mar 23 20:44:36 +0000 2022|"Secretary Albright was one of the fiercest champions of democratic values and human rights in history.

She was a personal friend and visionary. And I am deeply saddened by her passing.

As we mourn, we honor her legacy by pledging to defend democracy at home and abroad."|en|D|437|3193
1506270227595677708|29501253|Tue Mar 22 14:03:02 +0000 2022|"As Ukrainians defend themselves against Russian atrocities, the IC has a unique role to play in exposing war crimes.

Strategic declassification ahead of the invasion blunted Russia's attack.

And exposing war crimes now will ensure accountability in the future. https://t.co/7VSHGnYWnq"|en|D|439|1482
1506065878743400449|29501253|Tue Mar 22 00:31:01 +0000 2022|"The head of the UN said the world is “sleepwalking to climate catastrophe.”

So what on earth are we waiting for?

How bad do the storms and wildfires have to get? How high must the sea level rise?

What’s it going to take before we pass a Green New Deal?"|en|D|3031|13376
1506013239888416776|29501253|Mon Mar 21 21:01:51 +0000 2022|"In making the free press subject to criminal liability for reporting the news, Putin has taken another step to crush free speech in Russia.

He fears the Russian people will learn the truth.

It's dangerous. And wrong.

We must continue to support those who expose Putin’s war."|en|D|1216|5798
1505666059692646404|29501253|Sun Mar 20 22:02:17 +0000 2022|"Each of your statements are false, Kevin.

But remember when you said Trump was on Putin’s payroll?

And when you said the Benghazi Select Committee was designed to bring down Hillary’s numbers?

Brilliant comments like those cost you dearly.

Glad to see you’re keeping it up! https://t.co/DE7hL09Fe0"|en|D|4221|17424
1504948259088912388|29501253|Fri Mar 18 22:30:00 +0000 2022|"Only Russia can put an end to the suffering and death in Ukraine.

And such an order must come from Putin himself.

Tragically, Putin has proven to be a man comfortable with the blood of women and children on his hands.

Like other war criminals. https://t.co/CUOgjkXnEj"|en|D|1220|4254
1504877090562318344|29501253|Fri Mar 18 17:47:12 +0000 2022|"As we near the end of the pause on student loan repayment, we must take action.

And the President can do it with the signing of a pen.

To extend the pause, yes. But also to cancel at least $50,000 in debt per student.

It's time to act, Mr. President."|en|D|4317|22366
1504533029431259141|29501253|Thu Mar 17 19:00:01 +0000 2022|"After years in Iran, Nazanin Zaghari-Ratcliffe and Anoosheh Ashoori are home.

But Iran’s continued use of hostages as leverage is horrific.

Iran must free wrongfully-detained Americans, Siamak and Baquer Namazi, Emad Shargi, and Morad Tahbaz.

And all other political prisoners."|en|D|199|955
1504489454924230660|29501253|Thu Mar 17 16:06:52 +0000 2022|"You've probably been feeling the price at the pump a lot lately. I get it.

The prices are too damn high.

There are many reasons for the sky-high prices, and one of the most pernicious: Price gouging. It must end.

I’ll explain why."|en|D|3009|14289
1504223483672236036|29501253|Wed Mar 16 22:30:00 +0000 2022|"Since 2020, election deniers have forced nonpartisan officials out, installing allies who may overturn future results.

I joined my colleagues in calling on the DOJ to intervene.

Partisans are working to rig the next election.

And I fear they will succeed if we don't step up."|en|D|4232|14327
1504181960637403141|29501253|Wed Mar 16 19:45:00 +0000 2022|"Horrified that two more journalists were killed by Russian forces in Ukraine.

In times of war as well as peace, we look to the free press for truth.

They take great risks to bring us news. Deadly risks.

Praying for the families of Pierre Zakrzewski and Oleksandra Kuvshynova."|en|D|595|3541
1504132936689496071|29501253|Wed Mar 16 16:30:12 +0000 2022|"In the face of Russian terror, the Ukrainian people have shown immense courage.

The images of devastation President Zelenskyy showed to Congress today underscore Putin's depravity.

And remind us all Ukraine is relying on our support.

We can’t let them down."|en|D|1289|8024
1503494561993310210|29501253|Mon Mar 14 22:13:31 +0000 2022|"We must use every economic tool to drive up the cost of Vladimir Putin's war for Russia – even if some of those actions impact us here at home.

Americans have made it clear: We are willing to make sacrifices in order to live our values.

#sxsw2022 https://t.co/Bsl9pvq5tL"|en|D|836|3961
1503099159099973636|29501253|Sun Mar 13 20:02:20 +0000 2022|"There is no democracy without a free press.

Brent Renaud’s death at the hands of Russian forces underscores the indiscriminate brutality of Putin.

My prayers are with Renaud’s family - and with journalists in Ukraine &amp; across the globe risking it all to speak truth to power."|en|D|3684|18878
1501571196915261449|29501253|Wed Mar 09 14:50:45 +0000 2022|"The bomb threats last month against HBCUs are deeply disturbing – which is why I immediately reached out to the FBI.

Yesterday, Congress reaffirmed our unequivocal support for Black colleges and universities, and against hate and bigotry.

We stand with you today, and always."|en|D|664|3963
1501337779149627393|29501253|Tue Mar 08 23:23:14 +0000 2022|"Today, the Intelligence Committee held its worldwide threats hearing.

From Russia’s war against Ukraine to China's rising influence to the menace of domestic terrorism, it's clear we face no shortage of challenges.

Good intelligence helps us prepare for whatever comes our way. https://t.co/emyRDfNJet"|en|D|382|1964
1501239889022668806|29501253|Tue Mar 08 16:54:15 +0000 2022|"Putin's unprovoked war against Ukraine demands further action. 

Banning the sale of Russian oil and gas to the U.S. will further increase pressure on Russia’s economy.

@POTUS and Congress will keep driving up the costs on Putin until he ends this monstrous war of aggression."|en|D|584|3746
1500986878014676998|29501253|Tue Mar 08 00:08:53 +0000 2022|"According to Barr, Trump bore responsibility for January 6.

And cared only about himself, not country or principle.

But Barr would support him again.

Clearly, Barr has more in common with Trump than he would like to believe:

Neither of them care about country or principle."|en|D|4635|20264
1500523811740991489|29501253|Sun Mar 06 17:28:49 +0000 2022|"I support banning Russian oil and gas sales to the U.S.

Putin may find other buyers for what he’s selling.

But we are putting crippling sanctions on Russia over its brutal invasion of Ukraine.

And I don’t want a single U.S. dollar contributing to his war machine. https://t.co/WLqJSNyveF"|en|D|1673|9851
1499886154157473794|29501253|Fri Mar 04 23:15:00 +0000 2022|"Nine days.
One million refugees.
Thousands injured or killed.
Untold lives disrupted.

The human costs of Putin’s war are staggering."|en|D|2371|11279
1499825458032136195|29501253|Fri Mar 04 19:13:49 +0000 2022|"Bill Barr misled the country during the investigation into Trump’s Russia misconduct.

Then intervened to protect those who lied to cover up for the former president and themselves.

And weaponized the DOJ against Trump’s enemies.

That’s awful material for a book. Or a legacy."|en|D|5452|21715
1499761709849972738|29501253|Fri Mar 04 15:00:30 +0000 2022|"Breonna Taylor should be alive today.

But her life was ended by a police officer who shot into her apartment while she slept.

Her death was a needless tragedy.

Made worse by the absence of accountability. 

My prayers are with her family."|en|D|852|5692
1499435964942405633|29501253|Thu Mar 03 17:26:06 +0000 2022|"Young people work so hard to pursue education.

Yet too often, food insecurity forces them to choose between staying in school and feeding themselves or their families.

That's why @RepBarragan and I introduced the Food for Thought Act.

We have the power to end student hunger."|en|D|304|1608
1499165154168164355|29501253|Wed Mar 02 23:30:00 +0000 2022|"We’re witnessing a GOP assault on LGBTQ+ kids.

In Arkansas, they've banned health care for trans kids.
In Florida, they've demonized LGBTQ+ kids in the classroom.

And now in Texas, they're investigating parents of trans kids as “abusers.”

It’s sick. And plain wrong."|en|D|4795|18606
1499127411383881728|29501253|Wed Mar 02 21:00:01 +0000 2022|"We've still got a long way to go, and inflation is taking a toll, but our economy has made great progress under President Biden.

Unemployment is down.
Job creation is up.
The economy is booming.

As we put the worst of the pandemic behind us, America is bouncing back."|en|D|563|3634
1499067020121419778|29501253|Wed Mar 02 17:00:03 +0000 2022|"America was built by workers and working families.

The hundreds of millions of people who make this country run.

President Biden knows that.

And last night he demonstrated his commitment to rebuilding our economy from the bottom up and middle out."|en|D|411|2395
1499033439340740608|29501253|Wed Mar 02 14:46:37 +0000 2022|"Last night, President Biden laid out his plan to end gun violence.

A key part of it? Cracking down on reckless gun dealers and manufacturers by repealing their liability shield.

My Equal Access to Justice for Victims of Gun Violence Act does just that.

Count me in, @POTUS."|en|D|1027|7264
1498878581816102918|29501253|Wed Mar 02 04:31:16 +0000 2022|"Tonight, against the backdrop of Putin's invasion of Ukraine, President Biden sent an unequivocal message:

America stands with Ukraine – and with democracies around the world.

We will not bend nor break in the face of an authoritarian bully.

There is simply too much at stake."|en|D|1169|7592
1498432837187428354|29501253|Mon Feb 28 23:00:02 +0000 2022|"Like all of you, I am in awe of the courage of the Ukrainian people, fighting to protect their homeland.

And likewise inspired by the brave Russian protestors risking imprisonment to dissent and speak out against war.

Their courage underscores the depths of Putin's cowardice."|en|D|1365|9498
1498387035475824644|29501253|Mon Feb 28 19:58:02 +0000 2022|"A new report found climate change is unfolding so rapidly that it may soon become impossible for us to adapt.

This is a five-alarm fire.

We need all hands on deck, taking unprecedented action to fight back.

An Apollo-like project to save us. A Green New Deal."|en|D|5071|21614
1498334250772357125|29501253|Mon Feb 28 16:28:17 +0000 2022|"My heart is heavy for @SenFeinstein who has lost her husband, Richard.

Richard Blum was a devoted husband, father, and grandfather who touched the lives of many.

I will keep the Feinstein family – and all who loved Richard – in my prayers.

May his memory be a blessing."|en|D|693|6061
1497374011050835968|29501253|Sat Feb 26 00:52:38 +0000 2022|"🧵: For many weeks, U.S. Intelligence agencies have warned of the potential for a major Russian invasion of Ukraine.
 
Despite serious efforts at diplomacy, that warning has proven all too accurate.

I want to take a moment to share some thoughts on where we go from here."|en|D|2377|12313
1497226751247720451|29501253|Fri Feb 25 15:07:29 +0000 2022|"Judge Ketanji Brown Jackson is a brilliant and fair jurist.

Someone who has dedicated her life to public service and making our nation more just.

She is an outstanding and historic choice for the Court, and deserves a strong and bipartisan confirmation."|en|D|1061|7423
1497010306211590145|29501253|Fri Feb 25 00:47:24 +0000 2022|"In a nation where dissent can be a death sentence, it takes tremendous courage to speak out.
 
To the Russian people protesting against war, against Putin: We see you. We hear you.
 
And we stand with you in calling for an end to this devastating conflict."|en|D|7543|38103
1496888904049471488|29501253|Thu Feb 24 16:45:00 +0000 2022|"Putin’s invasion of Ukraine is more than just a brutal act of war.

It’s an attack on the idea that countries are free to choose their own destiny.

An attack on the rules-based order that has kept world peace since WWII.

And, most critically, an attack on democracy itself."|en|D|2954|15051
1496856926977728517|29501253|Thu Feb 24 14:37:56 +0000 2022|"We must enact the most severe sanctions possible.

Go after Russia's biggest banks.
Go after Russia's biggest oligarchs.
Go after Russia's ability to use financial markets.
 
Cut them off from doing business with the West until they end this bloody war.

And we need to do it now. https://t.co/G7QqQGLeNa"|en|D|2442|10080
1496700632987836417|29501253|Thu Feb 24 04:16:52 +0000 2022|"This is Putin's war.
 
Senseless, tragic, and barbaric.

We must enact debilitating sanctions on Russia and cut them off from the global economy.

And, in the meantime, we pray for the Ukrainian people.

And an end to this madness."|en|D|3118|18168
1496628462924271624|29501253|Wed Feb 23 23:30:06 +0000 2022|"Reports SF Police stored DNA from rape survivors and violent crime victims, even children, are deeply disturbing.

This violates privacy rights and chills reporting of crimes by survivors. I’m pressing for answers on how we end this practice.

Including possible legislation."|en|D|357|1613
1496544632716644359|29501253|Wed Feb 23 17:56:59 +0000 2022|"Trump is again cozying up to Putin.

It’s part of an ugly pattern.

He welcomed and used Russian help in his 2016 campaign.

He withheld military aid to Ukraine to get help in his 2020 campaign.

And it won’t be the last time that Trump undermines US security.

If we let him."|en|D|5343|20854
1496502484080156673|29501253|Wed Feb 23 15:09:30 +0000 2022|"It’s disturbing that SF police may have used DNA from a sexual assault survivor to link her to an unrelated crime.

Survivors show immense courage in coming forward.

We should support them completely – not treat them as suspects.

The FBI must address this abuse of DNA evidence."|en|D|635|3547
1496256833387999232|29501253|Tue Feb 22 22:53:22 +0000 2022|"The Biden admin has delivered serious consequences for Russia following its invasion of Ukraine.

But we must be prepared to go further. Because all indications are that Putin won't stop without more punitive measures.

We must meet this challenge head-on and stand with Ukraine."|en|D|2210|11862
1496151580793577476|29501253|Tue Feb 22 15:55:08 +0000 2022|"Bear with me here, folks:

Back in 2012, Meatball the Bear wandered into Glendale homes to eat IKEA meatballs.

Hank the Tank just wants leftover pizza.

Who doesn’t?

Meatball was taken to a sanctuary. Hank the Tank should be taken to one, too. Anything else would be unbearable. https://t.co/6h2PXmSr45"|en|D|481|2938
1495900633571938304|29501253|Mon Feb 21 23:17:58 +0000 2022|"Putin’s unilateral declaration that territories within Ukraine are now independent republics is an arrogant and dangerous move by the Kremlin dictator.

The U.S. and our NATO allies are united in our determination to punish this blatant violation of Ukraine’s sovereignty."|en|D|3263|15244
1495825506951966730|29501253|Mon Feb 21 18:19:26 +0000 2022|"Any diplomatic effort is worthwhile if it can prevent war.

A war in Ukraine would be a humanitarian disaster.

I applaud President Biden for all his efforts to achieve peace.

Standing strong means never closing the door to diplomacy. https://t.co/WhgaBswdQ3"|en|D|777|4180
1495541677116772362|29501253|Sun Feb 20 23:31:36 +0000 2022|"The DOJ investigated Clinton over her emails. Repeatedly.

Now it’s been confirmed that Trump took classified materials to Mar-a-Lago in violation of law.

It’s one thing for Trump to be breathtakingly hypocritical.

But the DOJ must enforce the law – consistently."|en|D|14020|57557
1494806555623141379|29501253|Fri Feb 18 22:50:29 +0000 2022|"The past few days indicate our worst fears about Russia’s intentions toward Ukraine may be coming true.

There is still time for Putin to choose diplomacy. He must.

But make no mistake – we will stand united with our NATO allies in response to whatever comes next."|en|D|1089|6152
1494730001182298113|29501253|Fri Feb 18 17:46:17 +0000 2022|"3.7 million children have fallen back into poverty since Senate Republicans let the Child Tax Credit expire.

3.7 million kids who now have less to eat and more to worry about.
 
Imagine being so interested in scoring political points that you let kids go hungry.

Shameful."|en|D|6453|21111
1494003601534078976|29501253|Wed Feb 16 17:39:50 +0000 2022|"The settlement between Remington and families of Sandy Hook victims is a win that holds the gun industry to account.

And it underscores the vitality of my Equal Access to Justice for Victims of Gun Violence Act which will help others seek redress.

We must seize this momentum."|en|D|1434|7842
1493289757496983558|29501253|Mon Feb 14 18:23:16 +0000 2022|"Four years ago, an act of evil stole 17 people from us in Parkland.

Today, we honor the memory of those lost in the Marjory Stoneman Douglas shooting.

And rededicate ourselves to fighting for the gun safety measures that could've saved their lives... and can still save others."|en|D|1443|8618
1491570107729936384|29501253|Thu Feb 10 00:30:00 +0000 2022|"There were multiple lines of effort to overturn the 2020 election.

The violent attack on January 6 was only the last.

DOJ should investigate any credible allegation of illegality concerning these efforts.

By anyone. Including the former president."|en|D|4691|19707
1491538287114305538|29501253|Wed Feb 09 22:23:33 +0000 2022|"Congressional staffers put so much effort and energy into serving our country.

And, like every worker, they should be able to organize for better working conditions and a brighter future.

Proud to join @RepAndyLevin's bill to recognize their right to form a union."|en|D|276|1840
1491459224559587329|29501253|Wed Feb 09 17:09:23 +0000 2022|"Florida lawmakers just passed a blatantly discriminatory anti-LGBTQ+ bill.

Legislation designed to dehumanize vulnerable LGBTQ+ kids.

And it’s just one piece of a larger campaign of hatred led by GOP politicians.

One we are obligated to speak out against."|en|D|2236|8287
1490369700601212928|29501253|Sun Feb 06 17:00:01 +0000 2022|"California was right to put a moratorium on the death penalty in 2019. As was Biden in 2021.

And @CAGovernor is right to start closing the nation’s largest death row.

We must continue to reform our criminal justice system.

And California must continue to lead the way."|en|D|617|3647
1490105457645535235|29501253|Sat Feb 05 23:30:00 +0000 2022|"We can't accept thoughts and prayers in place of policy on gun violence.

Not when more than 100 are shot and killed every day.

I have a bill to crack down on the gun industry which has gotten away with murder for far too long. Literally.

And I won't rest until it becomes law."|en|D|4231|21307
1489706964926017540|29501253|Fri Feb 04 21:06:32 +0000 2022|"This is what Republicans call “legitimate political discourse.”
 
Don’t let them rewrite history. https://t.co/2cHSAY3vS9"|en|D|10975|35338
1489687574318825473|29501253|Fri Feb 04 19:49:29 +0000 2022|"Today, House Democrats passed a bill to fix our supply chains, spur American innovation and reaffirm our global leadership.

It's called the America COMPETES Act.

It's good for the economy and jobs.
Good for science and innovation.
And most important — good for working families."|en|D|836|3979
1489628905141149697|29501253|Fri Feb 04 15:56:21 +0000 2022|"Very strategic use of intel by the Biden admin to reveal Russian plans to stage an elaborate ruse to justify an invasion of Ukraine.

Likewise for the British regarding Kremlin plans to install a puppet regime. 

Syncing up with our allies on intel, as well as sanctions.

Smart."|en|D|2927|15974
1489616026732056580|29501253|Fri Feb 04 15:05:11 +0000 2022|"Every worker must have the right to unionize. Full stop.

If congressional staff want to unionize, they’d have my full and total support.

The doors of the labor movement should be open to all."|en|D|861|5403
