id|user|created_at|text|lang|label|retweet_count|favorite_count
1517840776922681346|975200486|Sat Apr 23 12:20:15 +0000 2022|"“Imagine a pharmacy obsessively promoting availability of a vaccine over every inch of its store, while its own data shows there are more infections among those with the jabs. The data is in plain sight for all to see…” @RMConservative 
https://t.co/M42z2UVzn1"|en|R|660|1790
1517635765915820034|975200486|Fri Apr 22 22:45:37 +0000 2022|"I support @RepMTG. 

Regardless of whether you do or not, regardless of your political persuasion, I hope you can see the danger of the process that’s being used to try and deny the people of Georgia their right to choose their own Representative."|en|R|2286|11223
1517631936038154240|975200486|Fri Apr 22 22:30:24 +0000 2022|Were the Feds as active in the January 6th protests as they were in the Governor Whitmer kidnapping plot?|en|R|3529|19580
1517629601408860165|975200486|Fri Apr 22 22:21:07 +0000 2022|"How many agents or assets of the federal government were present on January 5th and 6th and encouraging protestors to enter the Capitol?

Why did AG Garland say it was his policy to refuse to answer this question under oath?

https://t.co/t7iC4lXvqq"|en|R|436|1314
1517618996715167745|975200486|Fri Apr 22 21:38:59 +0000 2022|While in Shelby County today I stopped at the B&amp;N Food Market. The owner “Buckshot” and Magistrate Bill Hedges were there. Also met a mom and 2 kids who raise grass-fed beef. They are fans of the PRIME Act. Mom was buying the kids ice cream for helping her  fix fence! #FamilyFarm https://t.co/2PvZMWSwuk|en|R|54|579
1517538380699119624|975200486|Fri Apr 22 16:18:39 +0000 2022|"There’s a disturbing widely held belief that the best form of government consists of unelected experts who shouldn’t be inconvenienced by elected officials.

It’s the antithesis of democracy, but ironically a lot of Democrats promote it, even when they hold the elected offices."|en|R|973|4434
1517508095878090752|975200486|Fri Apr 22 14:18:18 +0000 2022|"If your state sales tax is 5%, the inflation tax is now DOUBLE your state sales tax.

The difference is you can avoid state sales tax by not spending your money, by buying used merchandise, or by buying groceries (in 37 states). The inflation tax gets you no matter what."|en|R|510|2921
1517434070342504449|975200486|Fri Apr 22 09:24:09 +0000 2022|CNN+ employees should learn C++|en|R|693|7905
1517422777887776771|975200486|Fri Apr 22 08:39:17 +0000 2022|"These are the ramblings of a constitutionally illiterate madman drunk on power.

The court ruled on the legality, not the science, of CDC’s mandate, and found it was illegal. #firefauci https://t.co/3oRFeA3zhk"|en|R|1904|8199
1517177764679405569|975200486|Thu Apr 21 16:25:41 +0000 2022|"People are fed up with the CDC's mask mandate ""pseudoscience."" I discussed this on @foxandfriends today. https://t.co/Mfv43RrZdm"|en|R|240|1043
1517166498397237250|975200486|Thu Apr 21 15:40:55 +0000 2022|https://t.co/kNTVhP43WJ|und|R|98|460
1517082864860475393|975200486|Thu Apr 21 10:08:35 +0000 2022|"I'll be a guest on @foxandfriends today at 6:30 AM to discuss the court ruling that ended @CDCgov's illogical, illegal, and unscientific air travel mask mandate. Tune in!

https://t.co/z4m11WldMg"|en|R|54|350
1517068247333548032|975200486|Thu Apr 21 09:10:30 +0000 2022|".@CDCgov should focus on establishing its non-existent credibility, instead of trying to litigate its non-existent authority.
https://t.co/6KA8NbSWVB https://t.co/mmscV9xG1K"|en|R|1230|5076
1516883525932310528|975200486|Wed Apr 20 20:56:29 +0000 2022|"Why is Biden shipping our strategic oil reserves to Europe?!
https://t.co/UShe4RJA1Z"|en|R|2892|6485
1516879239383035907|975200486|Wed Apr 20 20:39:27 +0000 2022|"You can’t print more dollars without devaluing the dollars already in circulation.

Congress, Biden, and Trump all ignored this fact and today you’re paying the price."|en|R|1572|8715
1516868637814136837|975200486|Wed Apr 20 19:57:19 +0000 2022|The United States is a Sovereign country. Constitutionally, we are NOT accountable to the United Nations, any global organization, or any country, and never can be. I will vehemently oppose any attempt to replace this order with one that subjects US citizens to foreign influence.|en|R|3909|19122
1516862446555869193|975200486|Wed Apr 20 19:32:43 +0000 2022|Enjoyed being on @55KRC radio with @Judgenap during Brian Thomas’ morning show! https://t.co/PhDDfinvhI https://t.co/FPmI7kSBSh|en|R|20|193
1516755582119784452|975200486|Wed Apr 20 12:28:05 +0000 2022|"Nobody should be harassed for his or her mask choices, but where was Krugman’s concern while the unmasked were viscously harassed for the last two years?
https://t.co/nz6pGvtQm4"|en|R|581|3804
1516731641179291655|975200486|Wed Apr 20 10:52:57 +0000 2022|"I’m in the @55KRC studio with Brian Thomas this morning live at 7AM ET. Tune in! 🇺🇸 

https://t.co/iX3wKC05E7 https://t.co/i6qFaN9XO7"|en|R|19|208
1516595564548345862|975200486|Wed Apr 20 01:52:14 +0000 2022|.@TheBabylonBee is on 🔥 https://t.co/t9URF79BAg|en|R|821|4994
1516587617902546947|975200486|Wed Apr 20 01:20:39 +0000 2022|Most liberals with 🇺🇦 in their profile wouldn’t be caught dead with 🇺🇸 in their profile.|en|R|2052|16597
1516585959680323585|975200486|Wed Apr 20 01:14:04 +0000 2022|"Shouldn’t supporters of COVID mandates be livid at Democrat legislators right now?

If House and Senate Democrats truly believed mask mandates and vaccine mandates save lives, why did they never bring forth a law to implement those things? https://t.co/vDvjuFYyun"|en|R|247|1199
1516565044418555905|975200486|Tue Apr 19 23:50:57 +0000 2022|"Another junk study by @CDCgov.

1. most kids aren’t vaccinated.

2. parents of kids with free healthcare are more prone to take kids to hospital instead of dr. office

3. buried in this study: “There were no significant differences for severe outcomes by vaccination status.” https://t.co/j8CmIvdVXT"|en|R|744|2787
1516471342253678601|975200486|Tue Apr 19 17:38:37 +0000 2022|The fact that 95%+ travelers took off their masks as soon as the mandate was invalidated should be a wake-up call to democrats and republicans who played along with them for the past two years.|en|R|4505|26699
1516469982510649352|975200486|Tue Apr 19 17:33:13 +0000 2022|"Good decision on the part of Shawnee State University to drop the wokeness and get back to its mission of educating.

(while I was in high school I took night classes at Shawnee when it was still a community college.) https://t.co/xY7bNIvH78"|en|R|61|421
1516370302518898695|975200486|Tue Apr 19 10:57:07 +0000 2022|"The mandates began with “just two weeks to slow the spread,”

Two years later CDC said “masks on planes for just two more weeks,”

and the judge said “nope.”"|en|R|1239|9673
1516346735831957506|975200486|Tue Apr 19 09:23:28 +0000 2022|Those most responsible for the government’s ineffective, unconstitutional, deadly, soul crushing, economically devastating COVID response will never be held accountable, but never forget who they are, because they should never be trusted again.|en|R|1809|7948
1516203886549348368|975200486|Mon Apr 18 23:55:50 +0000 2022|.@CDCDirector, now would be a good time for you to resign. A federal court just ruled that you have been breaking the law.|en|R|4178|20224
1516195138300743684|975200486|Mon Apr 18 23:21:05 +0000 2022|Thank you @AlaskaAir ! Where are the other airlines? https://t.co/jlSHmijRM1|en|R|487|4174
1516191719494144000|975200486|Mon Apr 18 23:07:30 +0000 2022|I haven’t been on an airplane since July of 2021. I have driven to DC every week we have been in session, because I refuse to be treated like livestock. Biden lost in the courts. If the airlines come to their senses, I will fly again, but not until then.|en|R|1072|11685
1516134923685535744|975200486|Mon Apr 18 19:21:48 +0000 2022|".@CDCgov NEVER had the legal authority to impose or authorize a mask mandate on airplanes and other modes of transportation. 

Glad to see the illogical, illegal, unscientific mask mandate come to an end!"|en|R|2451|13785
1516069030347554820|975200486|Mon Apr 18 14:59:58 +0000 2022|"Thank you to @RepMoBrooks for cosponsoring my bill to eliminate the Federal Department of Education (HR 899).

The bill is one sentence:

“The Department of Education shall terminate on December 31, 2022.”"|en|R|2188|9951
1516051629753180168|975200486|Mon Apr 18 13:50:50 +0000 2022|I thought the pollen in Kentucky was bad yesterday, then I saw this video. lol. https://t.co/xheV2yk62B|en|R|123|773
1515840456801894402|975200486|Sun Apr 17 23:51:42 +0000 2022|From 2017… Maybe not the best decision? https://t.co/9IoOywnAqx https://t.co/za5l52HwQK|en|R|624|1916
1515683651727634451|975200486|Sun Apr 17 13:28:37 +0000 2022|Happy Easter! I hope you and your families have a blessed day. Rejoice!|en|R|186|3453
1515372775451602944|975200486|Sat Apr 16 16:53:18 +0000 2022|Good thread. 👇 https://t.co/cwRMlTuQHp|en|R|258|1330
1515279554293768193|975200486|Sat Apr 16 10:42:52 +0000 2022|I have my doubts about whether @elonmusk would or could fix the existential flaws of this platform, but deep down inside, part of me wants to believe he would, at a minimum, add an edit feature.|en|R|259|3796
1515277626860097540|975200486|Sat Apr 16 10:35:13 +0000 2022|If you find yourself wishing severe illness on other people simply because they chose a different path for themselves, perhaps you’re having second thoughts about your own path. https://t.co/eBgyqfrZfM|en|R|353|3237
1515135238317477891|975200486|Sat Apr 16 01:09:25 +0000 2022|The kids and I found these on the farm. https://t.co/BhFreD56N3|en|R|120|3732
1514931626769276928|975200486|Fri Apr 15 11:40:20 +0000 2022|"COVID is to the Multinational Pharmaceutical Industry as Afghanistan was to the Military Industrial Complex.

They have no interest in seeing it end as long as taxpayers are footing the bill."|en|R|2482|9280
1514927117821255681|975200486|Fri Apr 15 11:22:25 +0000 2022|Every government devolves to this if the right of the people to keep and bear arms is not recognized. https://t.co/Mz7eS0Sjir|en|R|1748|6568
1514628945206984717|975200486|Thu Apr 14 15:37:35 +0000 2022|"Thank you to @RepDustyJohnson for cosponsoring HR 5874, the Restoring America's Leadership in Innovation Act of 2021 (RALIA) legislation. RALIA reverses several harmful changes to patent law that arose from Supreme Court rulings and the enacted Leahy-Smith ""America Invents Act."""|en|R|53|222
1514532728544321545|975200486|Thu Apr 14 09:15:15 +0000 2022|"🌽⛽️Think food prices are high now?

Biden says his EPA will waive regulations to allow more sales of 15% ethanol blended gasoline where it’s normally prohibited in the summer because it causes smog.

He announced this in Iowa because corn farmers benefit from higher corn prices. https://t.co/GKJhxPC9ct"|en|R|417|1422
1514446997780111363|975200486|Thu Apr 14 03:34:35 +0000 2022|"The mask mandates would end in less than 4 hours if the airline executives would just say No. 

Where are you @Delta @SouthwestAir @JetBlue @AmericanAir ?"|en|R|4094|23197
1514422908738838531|975200486|Thu Apr 14 01:58:52 +0000 2022|"This is why I am suing @CDCgov. @RandPaul and 16 members of congress have joined this lawsuit. The federal judge assigned to our case gave DOJ until last Friday to respond. We will file our response this Friday. Looking for a national injunction.
https://t.co/79kBfvzpCF"|en|R|1328|6370
1514347190390603782|975200486|Wed Apr 13 20:58:00 +0000 2022|"I will be on air with @LelandShow of @630khow at 5:05PM ET.

Tune in here: https://t.co/S7fOyG575n"|en|R|26|110
1514337978864345090|975200486|Wed Apr 13 20:21:23 +0000 2022|Turn up freedom, not inflation. https://t.co/kSET7R52Fz|en|R|94|813
1514206239223336960|975200486|Wed Apr 13 11:37:54 +0000 2022|"I'll be on @55KRC's Brian Thomas Morning Show today at 8:05 AM ET.  We'll be discussing Biden's unconstitutional ""ghost gun"" rule. The Constitution does not authorize the federal government to prevent you from making your own firearm. 

Tune in:

https://t.co/B2kwoAJCEp"|en|R|50|255
1514071718838558725|975200486|Wed Apr 13 02:43:22 +0000 2022|Who’s to blame for #inflation? @POTUS blames Putin. Republicans blame Democrats. The truth is in this graph. On 3/27/2020, Congress passed the biggest spending bill in history, and followed up with more, totaling $7 trillion. I predicted this inflation when I opposed these bills. https://t.co/UYA7QqxoIR|en|R|3268|10877
1514048398613262341|975200486|Wed Apr 13 01:10:42 +0000 2022|I took this picture on our farm this evening. The second picture is our kitchen floor. Fifteen years ago, we collected flat stones from this creek to build it. https://t.co/QfNMlaSjOO|en|R|338|8519
1514043305683832835|975200486|Wed Apr 13 00:50:28 +0000 2022|"Oh the horror of it!
“Twitter Workers Worried Elon Musk Will Turn Their Free Speech Platform Into Platform That Allows Free Speech.” https://t.co/ouChYpHzAj"|en|R|1284|6889
1514036614481256448|975200486|Wed Apr 13 00:23:52 +0000 2022|"Please take a look at our PRIME Act @SenJohnKennedy. 

@SenAngusKing @SenRandPaul are the lead sponsors in the Senate. We have nearly 50 sponsors in the House. Thanks!

https://t.co/PoIBIVgiQB https://t.co/ffZe1Ig17Y"|en|R|103|387
1513906360051773449|975200486|Tue Apr 12 15:46:17 +0000 2022|"Federal law does not give Biden authority to regulate various gun parts or track buyers of gun parts.

The “receiver” is the only part that is regulated according to federal law.

Federal law does not prohibit an individual from making his or her own “receiver.”

This is the law."|en|R|2485|9486
1513638177973678086|975200486|Mon Apr 11 22:00:38 +0000 2022|"The @US_FDA should immediately  release all efficacy and safety data on all COVID “vaccines” and other COVID products that have received FDA Emergency Use Authorization or FDA Approval.

Thank you @congbillposey for leading this letter. https://t.co/yFQnnlUaR4"|en|R|778|2593
1513599830005796868|975200486|Mon Apr 11 19:28:15 +0000 2022|"Joe Biden’s gun control announcement isn’t about stopping crime.

He wants the government to have a list of every law abiding American who owns a gun.

He also wants to keep a list of names of people who buy replacement parts.

And he announced he wants to ban many of these guns."|en|R|1986|6540
1513597613202890757|975200486|Mon Apr 11 19:19:26 +0000 2022|"Joe Biden says criminals manufacture guns to avoid traceability.

In reality, it’s always been much easier to grind serial numbers off a functioning gun than it is to make a reliable gun."|en|R|901|5696
1513596873252261899|975200486|Mon Apr 11 19:16:30 +0000 2022|"Joe Biden fabricates this notion that the federal government has regulated private ownership of firearms since the beginning of our country.

Cite the laws Joe, or it’s a lie."|en|R|1308|6448
1513596278155923471|975200486|Mon Apr 11 19:14:08 +0000 2022|"Joe Biden says it’s easy to make a gun. 

You could give him a week of training, a month to build it, and every tool in the world and…

he couldn’t make one if his life depended on it."|en|R|1381|9962
1513553732503580675|975200486|Mon Apr 11 16:25:04 +0000 2022|"“Rep. Massie cites Constitution to slam Biden's upcoming 'ghost gun' rule:
‘Congress makes law, not POTUS’”
https://t.co/ORAMnqdARd"|en|R|655|3184
1513484199558324227|975200486|Mon Apr 11 11:48:47 +0000 2022|"Twitter Suspends Bill Clinton Rape Accuser Juanita Broaddrick's Account

""Under this policy, we require the removal of content that… goes directly against guidance from authoritative sources of global and local public health information."" https://t.co/4DmSNNKFSh"|en|R|484|1225
1513480501373423622|975200486|Mon Apr 11 11:34:05 +0000 2022|Long-TDS is real. https://t.co/m2b6iZEIs2|en|R|104|1111
1513475675038044160|975200486|Mon Apr 11 11:14:54 +0000 2022|The Jan 6 committee is pure political theater, convened to influence the next election. Some of them are admitting as much: https://t.co/GwCvgi7hAe|en|R|432|2291
1513312153687711751|975200486|Mon Apr 11 00:25:08 +0000 2022|The Constitution does not authorize the federal government to prevent you from making your own firearm. This a fact that has been recognized for 200+ years. Also, Article 1, Section 1 (literally the first operative sentence in the Constitution) says Congress makes law, not POTUS! https://t.co/vTFRvKYTVi|en|R|2936|8578
1512981126981292034|975200486|Sun Apr 10 02:29:45 +0000 2022|https://t.co/Tx2olCOX78|und|R|395|969
1512648262456545284|975200486|Sat Apr 09 04:27:04 +0000 2022|psychosis: https://t.co/RHcuFeQLGs|en|R|623|4145
1512630193306877956|975200486|Sat Apr 09 03:15:16 +0000 2022|Do Vax-Covidians understand that every time they argue the vaccine doesn’t prevent you from catching Covid, they’re also pointing out there’s no logical reason for the mandates. https://t.co/T8DVVbidJb|en|R|680|4368
1512624228478160901|975200486|Sat Apr 09 02:51:33 +0000 2022|There are #boomers who would give their lives for their grandkids. And then there are the miserable self centered  boomers who motivated the shutdowns and forced vaccinations - they couldn’t care less if kids breath or get an education… and damn the side effects.|en|R|887|5638
1512546492527095813|975200486|Fri Apr 08 21:42:40 +0000 2022|The Steele-dossier-Russia hoax perpetuated against Trump didn’t have a bit of evidence, but there are literally gigabytes of evidence on Hunter Biden’s laptop. I’ve co-signed this letter to the Justice Department requesting a special counsel be appointed. https://t.co/3QVoiN3aUe|en|R|975|3897
1512440891222511616|975200486|Fri Apr 08 14:43:02 +0000 2022|So many of the people who are OK with getting the U.S. into a war with Russia because of Ukraine are people who would not cross the street to help someone being assaulted.|en|R|1544|9295
1512421224831410178|975200486|Fri Apr 08 13:24:54 +0000 2022|“Policies alone aren't going to win the day. You're going to have to earn your constituents’ trust.” This was one topic I discussed with an audience from Turning Point USA, an organization of college students who value limited government. @RealCandaceO was a surprise guest! https://t.co/rTVHB3VtE2|en|R|71|491
1512245144900325379|975200486|Fri Apr 08 01:45:13 +0000 2022|Madam Super-Spreader or Spreader of the House? How shall we address the chair now? #sassywithmassie https://t.co/NMie5XVr2x|en|R|1288|5985
1512202470809812992|975200486|Thu Apr 07 22:55:39 +0000 2022|"Who votes against the uni-party most frequently? This is the “Republican Nay Caucus” according to an analysis by the Washington Post. #DrainTheSwamp 
https://t.co/uZJ8BCzi5e https://t.co/e1KJHhxvzE"|en|R|451|2194
1512169548010639364|975200486|Thu Apr 07 20:44:49 +0000 2022|"“This notion that American taxpayers should be conscripted into the defense of Europe is ridiculous.” This was among the messages I delivered to a receptive crowd as a keynote speaker at @amconmag's ""Up From Chaos"" foreign policy conference. https://t.co/vooR1sNevU"|en|R|135|760
1512167069344796683|975200486|Thu Apr 07 20:34:58 +0000 2022|Jabbed 4 times and she still got COVID. https://t.co/8rmmOz7M0T|en|R|3391|17146
1512089611874365449|975200486|Thu Apr 07 15:27:11 +0000 2022|"Gun-free zones are ineffective and make our schools less safe. Since 1950, 98 percent of mass public shootings have occurred in places where citizens are banned from having guns.

https://t.co/EA00D59Ge7"|en|R|398|1447
1512077334282600472|975200486|Thu Apr 07 14:38:24 +0000 2022|"Thank you to @RepRalphNorman for cosponsoring HR 5874, the Restoring America's Leadership in Innovation Act of 2021 (RALIA) legislation. RALIA reverses several harmful changes to patent law that arose from Supreme Court rulings and the enacted Leahy-Smith ""America Invents Act."""|en|R|40|260
1512069392044941317|975200486|Thu Apr 07 14:06:50 +0000 2022|Some of my colleagues and I voted against this resolution in part because it contains language that could set the table for bringing spurious war crimes charges against American service members for mistakes made during military operations in theaters such as Afghanistan. https://t.co/pwxc5z6smo|en|R|335|1525
1512034591548264451|975200486|Thu Apr 07 11:48:33 +0000 2022|If soy-based artificial hamburgers are so sustainable, why is growing soybeans subsidized yet raising cattle is not?|en|R|1682|9934
1512033747713077252|975200486|Thu Apr 07 11:45:12 +0000 2022|"I’ll be on 800 WVHU with @TomRotenat 8:05 ET this morning. We'll be discussing the lawsuit I'm leading that seeks to end the CDC's mask mandate for air travel.

Tune in!

https://t.co/mMwaut7gQl"|en|R|33|169
1511914573921722368|975200486|Thu Apr 07 03:51:39 +0000 2022|"The irony of the USDA predicting high prices for food is that the USDA has enabled an oligopoly in the meat processing industry to keep prices artificially high.

Pass our PRIME Act so that farmers &amp; processors can more easily sell to local consumers!
https://t.co/wQ84kFogPO"|en|R|1005|3776
1511913403790635009|975200486|Thu Apr 07 03:47:00 +0000 2022|Because this will really promote peace. https://t.co/JHUvdJ4BqC|en|R|351|3272
1511872156069769222|975200486|Thu Apr 07 01:03:05 +0000 2022|Everyone in the room was surprised and excited to see you… especially me! https://t.co/55e7fzpYKq|en|R|287|4149
1511755355449135115|975200486|Wed Apr 06 17:18:58 +0000 2022|"Let's not let the FBI label mothers ""domestic terrorists"" for COVID vaccine opposition. https://t.co/I6diVOrAfE"|en|R|5263|14754
1511726153844903943|975200486|Wed Apr 06 15:22:56 +0000 2022|"We’re debating a domestic terrorism bill in Judiciary Committee.
Due to a troubling DHS bulletin, @RepAndyBiggsAZ offered an amendment to prevent the targeting of Americans due to their views on COVID vax. Every Dem. voted against his amdt! @JudiciaryGOP
https://t.co/6XGb8Mvfz5 https://t.co/WOLArhopvx"|en|R|1185|2620
1511696103611285508|975200486|Wed Apr 06 13:23:31 +0000 2022|"You’re at least 200 times (20,000%) more likely to die of something other than COVID, than to die with COVID.

COVID is a serious illness, but so are strep throat, sinus infections, pneumonia, &amp; influenza.

There was never a reason to suppress human rights and wreck our economy."|en|R|4612|21782
1511693787080310792|975200486|Wed Apr 06 13:14:19 +0000 2022|Thank you to @RepMullin for cosponsoring HR 3860, legislation I introduced to prevent members of the Armed Forces from being forced to take the COVID-19 vaccine. It’s great to have your support!|en|R|133|981
1511515988843499523|975200486|Wed Apr 06 01:27:49 +0000 2022|NATO is a relic of the Cold War. Why should Americans pay for Europe’s defense? https://t.co/5FxKn3qI4t|en|R|1040|5593
1511407849368395784|975200486|Tue Apr 05 18:18:06 +0000 2022|🦊 🚨 ! https://t.co/mEeMtKhN5Z|und|R|116|1021
1511389351757893639|975200486|Tue Apr 05 17:04:36 +0000 2022|I questioned FEMA Administrator Criswell during today's hearing on the agency's strategic plan. https://t.co/e4gD2mnwSg|en|R|53|209
1511382786313265163|975200486|Tue Apr 05 16:38:31 +0000 2022|"One thing Parler got right: allowing regular people to be verified. 

Twitter could be less of a hate filled dumpster fire if they followed suit."|en|R|269|3108
1511371919748124681|975200486|Tue Apr 05 15:55:20 +0000 2022|A dog can whip a skunk, but it’s seldom worth the effort.|en|R|169|1969
1511342876487299074|975200486|Tue Apr 05 13:59:55 +0000 2022|"Thank you to @WarrenDavidson for cosponsoring HR 5874, the Restoring America's Leadership in Innovation Act of 2021 (RALIA) legislation. RALIA reverses several harmful changes to patent law that arose from Supreme Court rulings and the enacted Leahy-Smith ""America Invents Act."""|en|R|42|223
1511142043690668033|975200486|Tue Apr 05 00:41:53 +0000 2022|This is what happens when you don’t give 10% to the big guy. https://t.co/7a2IAJrSUM|en|R|1639|9674
1511091700894208001|975200486|Mon Apr 04 21:21:50 +0000 2022|"Thank you to @RepPatFallon for cosponsoring HR 5874, the Restoring America's Leadership in Innovation Act of 2021 (RALIA) legislation. RALIA reverses several harmful changes to patent law that arose from Supreme Court rulings and the enacted Leahy-Smith ""America Invents Act."""|en|R|44|224
1511091345309540359|975200486|Mon Apr 04 21:20:26 +0000 2022|"Thank you to Rep. Lance Gooden for cosponsoring HR 5874, the Restoring America's Leadership in Innovation Act of 2021 (RALIA) legislation. RALIA reverses several harmful changes to patent law that arose from Supreme Court rulings and the enacted Leahy-Smith ""America Invents Act."""|en|R|60|343
1511087379850964997|975200486|Mon Apr 04 21:04:40 +0000 2022|"Thank you to @Rep_Clyde for cosponsoring my bill to eliminate the Federal Department of Education (HR 899).

The bill is one sentence:

“The Department of Education shall terminate on December 31, 2022.”"|en|R|1823|8151
1511077017508360198|975200486|Mon Apr 04 20:23:30 +0000 2022|Does the left realize that Biden’s solution to high gas prices is to sell crude oil (owned by taxpayers) at a discount to those “greedy” people who make the gasoline?|en|R|1216|5563
